time,lat,lon,hMSL,velN,velE,velD,hAcc,vAcc,sAcc,heading,cAcc,gpsFix,numSV
,(deg),(deg),(m),(m/s),(m/s),(m/s),(m),(m),(m/s),(deg),(deg),,
2016-09-19T15:33:41.40Z,62.3848577,25.6878470,3838.438,34.43,-22.69,-1.07,7.467,11.176,1.19,326.61760,1.77367,3,7
2016-09-19T15:33:41.60Z,62.3849172,25.6877572,3838.557,34.01,-22.82,-1.06,7.481,11.196,1.15,326.14786,1.67084,3,7
2016-09-19T15:33:41.80Z,62.3849779,25.6876675,3838.892,33.97,-22.90,-1.14,7.490,11.206,1.12,326.01846,1.57461,3,7
2016-09-19T15:33:42.00Z,62.3850391,25.6875796,3839.143,34.10,-22.81,-1.17,7.486,11.211,0.93,326.22529,1.24064,3,7
2016-09-19T15:33:42.20Z,62.3851002,25.6874928,3839.426,34.03,-22.73,-1.17,7.486,11.217,0.90,326.26703,1.22040,3,7
2016-09-19T15:33:42.40Z,62.3851613,25.6874033,3839.817,34.02,-22.91,-1.24,7.488,11.223,0.96,326.04665,1.23209,3,7
2016-09-19T15:33:42.60Z,62.3852224,25.6873125,3840.185,33.96,-23.21,-1.28,7.491,11.236,0.99,325.64828,1.23302,3,7
2016-09-19T15:33:42.80Z,62.3852839,25.6872225,3840.606,34.15,-23.26,-1.33,7.498,11.256,1.02,325.73993,1.24981,3,7
2016-09-19T15:33:43.00Z,62.3853453,25.6871330,3841.047,33.97,-23.38,-1.37,7.508,11.280,1.04,325.45819,1.26196,3,7
2016-09-19T15:33:43.20Z,62.3854070,25.6870445,3841.527,33.94,-23.34,-1.40,7.519,11.309,1.04,325.48240,1.27324,3,7
2016-09-19T15:33:43.40Z,62.3854688,25.6869555,3842.106,33.94,-23.35,-1.48,7.532,11.337,1.05,325.47415,1.28527,3,7
2016-09-19T15:33:43.60Z,62.3855296,25.6868685,3842.495,33.82,-23.04,-1.54,7.549,11.373,1.08,325.73001,1.31968,3,7
2016-09-19T15:33:43.80Z,62.3855914,25.6867817,3843.384,33.64,-23.03,-1.73,7.568,11.406,1.11,325.60104,1.34509,3,7
2016-09-19T15:33:44.00Z,62.3856529,25.6866935,3844.288,33.48,-23.19,-1.90,7.580,11.437,1.04,325.29280,1.29806,3,7
2016-09-19T15:33:44.20Z,62.3857149,25.6866075,3845.319,33.41,-23.19,-2.05,7.594,11.464,1.03,325.24183,1.29629,3,7
2016-09-19T15:33:44.40Z,62.3857761,25.6865173,3845.922,33.42,-23.48,-2.06,7.613,11.505,1.05,324.91094,1.31443,3,7
2016-09-19T15:33:44.60Z,62.3858372,25.6864282,3846.426,33.30,-23.60,-1.99,7.628,11.541,1.02,324.67712,1.30345,3,7
2016-09-19T15:33:44.80Z,62.3858987,25.6863393,3846.885,33.37,-23.66,-1.90,7.648,11.580,1.07,324.66060,1.55431,3,7
2016-09-19T15:33:45.00Z,62.3859600,25.6862501,3847.460,33.42,-23.67,-1.88,7.671,11.618,1.08,324.68393,1.63241,3,7
2016-09-19T15:33:45.20Z,62.3860213,25.6861588,3848.016,33.48,-23.88,-1.86,7.695,11.658,1.11,324.50268,1.76983,3,7
2016-09-19T15:33:45.40Z,62.3860826,25.6860667,3848.512,33.56,-24.08,-1.83,7.723,11.695,1.14,324.33581,1.84720,3,7
2016-09-19T15:33:45.60Z,62.3861435,25.6859734,3848.982,33.54,-24.33,-1.81,7.751,11.729,1.16,324.04241,1.87707,3,7
2016-09-19T15:33:45.80Z,62.3862045,25.6858797,3849.435,33.61,-24.51,-1.78,7.780,11.762,1.17,323.89449,1.88324,3,7
2016-09-19T15:33:46.00Z,62.3862663,25.6857845,3850.026,33.86,-24.68,-1.85,7.817,11.798,1.24,323.90797,1.93585,3,7
2016-09-19T15:33:46.20Z,62.3863284,25.6856862,3850.284,34.29,-25.00,-1.83,7.866,11.834,1.30,323.91007,2.02439,3,7
2016-09-19T15:33:46.40Z,62.3863902,25.6855869,3850.258,34.58,-25.29,-1.71,7.920,11.879,1.35,323.82034,2.04987,3,6
2016-09-19T15:33:46.60Z,62.3864502,25.6854860,3850.320,34.28,-25.64,-1.62,7.975,11.925,1.37,323.20480,2.03523,3,6
2016-09-19T15:33:46.80Z,62.3865105,25.6853834,3850.475,34.16,-25.98,-1.58,8.037,11.977,1.47,322.74822,2.05260,3,6
2016-09-19T15:33:47.00Z,62.3865718,25.6852808,3850.831,34.11,-26.31,-1.56,8.105,12.034,1.54,322.35964,2.10343,3,6
2016-09-19T15:33:47.20Z,62.3866299,25.6851781,3851.108,33.48,-26.47,-1.53,8.159,12.092,1.50,321.66654,2.06838,3,6
2016-09-19T15:33:47.40Z,62.3866896,25.6850780,3851.255,33.45,-26.36,-1.47,8.214,12.153,1.47,321.76502,2.01967,3,6
2016-09-19T15:33:47.60Z,62.3867494,25.6849771,3851.400,33.31,-26.55,-1.35,8.273,12.215,1.48,321.44043,2.04172,3,6
2016-09-19T15:33:47.80Z,62.3868086,25.6848737,3851.802,32.99,-26.91,-1.31,8.317,12.268,1.37,320.79096,1.98106,3,6
2016-09-19T15:33:48.00Z,62.3868679,25.6847696,3852.238,32.87,-27.06,-1.32,8.365,12.322,1.35,320.54299,1.99093,3,6
2016-09-19T15:33:48.20Z,62.3869255,25.6846663,3852.388,32.59,-27.02,-1.28,8.414,12.383,1.38,320.33732,1.99161,3,6
2016-09-19T15:33:48.40Z,62.3869852,25.6845601,3852.501,32.88,-27.30,-1.20,8.467,12.444,1.41,320.29327,1.98052,3,6
2016-09-19T15:33:48.60Z,62.3870432,25.6844483,3852.587,32.83,-27.74,-1.18,8.524,12.504,1.46,319.79960,2.02831,3,6
2016-09-19T15:33:48.80Z,62.3871024,25.6843407,3852.996,32.91,-27.69,-1.26,8.578,12.561,1.46,319.92888,1.98910,3,6
2016-09-19T15:33:49.00Z,62.3871629,25.6842335,3853.271,33.25,-27.69,-1.28,8.634,12.616,1.48,320.21339,1.94977,3,6
2016-09-19T15:33:49.20Z,62.3872237,25.6841262,3853.394,33.50,-27.80,-1.22,8.688,12.673,1.47,320.31561,1.93690,3,6
2016-09-19T15:33:49.40Z,62.3872826,25.6840179,3853.206,33.39,-27.95,-1.09,8.739,12.724,1.47,320.07087,1.92018,3,6
2016-09-19T15:33:49.60Z,62.3873434,25.6839150,3852.976,33.59,-27.77,-0.90,8.802,12.774,1.53,320.42065,1.90500,3,5
2016-09-19T15:33:49.80Z,62.3874041,25.6838057,3853.196,33.71,-27.89,-0.93,8.855,12.822,1.51,320.39567,1.89914,3,6
2016-09-19T15:33:50.00Z,62.3874641,25.6836924,3854.183,33.52,-28.06,-1.21,8.913,12.867,1.54,320.06536,1.87788,3,5
2016-09-19T15:33:50.20Z,62.3875223,25.6835812,3854.492,33.26,-28.07,-1.29,8.976,12.913,1.62,319.84022,1.89309,3,5
2016-09-19T15:33:50.40Z,62.3875798,25.6834732,3854.574,32.85,-28.22,-1.22,9.008,12.953,1.54,319.33512,1.89375,3,6
2016-09-19T15:33:50.60Z,62.3876381,25.6833639,3854.856,32.74,-28.23,-1.25,9.034,12.989,1.49,319.23138,1.82952,3,6
2016-09-19T15:33:50.80Z,62.3876977,25.6832501,3855.388,32.84,-28.55,-1.34,9.066,13.026,1.47,318.99626,1.91054,3,6
2016-09-19T15:33:51.00Z,62.3877561,25.6831352,3855.429,33.07,-28.49,-1.40,9.088,13.060,1.45,319.25188,1.87685,3,6
2016-09-19T15:33:51.20Z,62.3878138,25.6830204,3855.622,33.01,-28.45,-1.49,9.125,13.120,1.45,319.23821,2.03305,3,6
2016-09-19T15:33:51.40Z,62.3878691,25.6829036,3856.207,32.31,-28.77,-1.64,9.167,13.180,1.45,318.31247,2.07572,3,6
2016-09-19T15:33:51.60Z,62.3879254,25.6827943,3856.903,31.75,-28.94,-1.68,9.213,13.244,1.45,317.64894,2.09410,3,6
2016-09-19T15:33:51.80Z,62.3879819,25.6826837,3857.520,31.51,-29.02,-1.72,9.263,13.311,1.46,317.35267,2.08277,3,6
2016-09-19T15:33:52.00Z,62.3880367,25.6825725,3858.150,31.09,-28.99,-1.80,9.306,13.369,1.48,317.00597,2.08080,3,6
2016-09-19T15:33:52.20Z,62.3880915,25.6824627,3858.521,30.96,-28.78,-1.83,9.338,13.423,1.46,317.09281,2.03912,3,6
2016-09-19T15:33:52.40Z,62.3881483,25.6823531,3858.821,31.22,-28.79,-1.80,9.366,13.477,1.45,317.32223,1.98835,3,6
2016-09-19T15:33:52.60Z,62.3882042,25.6822405,3859.095,31.28,-28.93,-1.79,9.394,13.531,1.45,317.23186,2.01294,3,6
2016-09-19T15:33:52.80Z,62.3882569,25.6821255,3859.644,30.69,-28.95,-1.93,9.430,13.594,1.52,316.66739,2.04192,3,6
2016-09-19T15:33:53.00Z,62.3883095,25.6820113,3860.175,30.41,-28.66,-2.13,9.466,13.660,1.57,316.69261,2.10121,3,6
2016-09-19T15:33:53.20Z,62.3883636,25.6818995,3860.569,30.51,-28.48,-2.22,9.496,13.723,1.56,316.97141,1.99912,3,6
2016-09-19T15:33:53.40Z,62.3884170,25.6817875,3861.289,30.11,-28.77,-2.29,9.526,13.785,1.58,316.30868,1.94422,3,6
2016-09-19T15:33:53.60Z,62.3884705,25.6816702,3861.909,30.05,-29.06,-2.41,9.557,13.851,1.60,315.95411,1.93456,3,6
2016-09-19T15:33:53.80Z,62.3885247,25.6815507,3862.441,30.17,-29.46,-2.49,9.598,13.907,1.62,315.68465,1.87153,3,5
2016-09-19T15:33:54.00Z,62.3885777,25.6814354,3863.096,29.87,-29.54,-2.57,9.631,13.961,1.61,315.31782,1.79092,3,5
2016-09-19T15:33:54.20Z,62.3886294,25.6813188,3863.642,29.51,-29.65,-2.61,9.668,13.999,1.63,314.85895,1.83990,3,6
2016-09-19T15:33:54.40Z,62.3886818,25.6812047,3864.101,29.42,-29.58,-2.63,9.707,14.043,1.65,314.84974,1.90478,3,6
2016-09-19T15:33:54.60Z,62.3887338,25.6810949,3864.749,29.15,-29.38,-2.65,9.745,14.088,1.68,314.77205,1.87981,3,6
2016-09-19T15:33:54.80Z,62.3887846,25.6809779,3865.009,28.91,-29.73,-2.59,9.795,14.143,1.77,314.20283,1.77530,3,6
2016-09-19T15:33:55.00Z,62.3888376,25.6808620,3865.652,29.01,-29.95,-2.60,9.817,14.199,1.74,314.08240,1.75638,3,7
2016-09-19T15:33:55.20Z,62.3888893,25.6807472,3866.375,28.71,-30.23,-2.58,9.837,14.262,1.69,313.52388,1.75603,3,7
2016-09-19T15:33:55.40Z,62.3889413,25.6806318,3866.984,28.76,-30.25,-2.59,9.856,14.328,1.65,313.55266,1.78614,3,7
2016-09-19T15:33:55.60Z,62.3889944,25.6805120,3867.710,28.88,-30.46,-2.68,9.848,14.372,1.48,313.48224,1.76255,3,7
2016-09-19T15:33:55.80Z,62.3890476,25.6803892,3868.669,28.73,-31.07,-2.77,9.846,14.417,1.40,312.75894,1.81521,3,7
2016-09-19T15:33:56.00Z,62.3890978,25.6802639,3869.243,28.25,-31.77,-2.72,9.840,14.454,1.35,311.64604,1.76491,3,7
2016-09-19T15:33:56.20Z,62.3891492,25.6801378,3870.024,28.11,-32.22,-2.78,9.832,14.486,1.30,311.09913,1.76449,3,7
2016-09-19T15:33:56.40Z,62.3892006,25.6800112,3870.796,28.02,-32.56,-2.87,9.828,14.512,1.29,310.71801,1.75456,3,7
2016-09-19T15:33:56.60Z,62.3892527,25.6798889,3871.716,28.07,-32.52,-2.95,9.831,14.543,1.27,310.80566,1.92860,3,7
2016-09-19T15:33:56.80Z,62.3893040,25.6797631,3872.505,28.05,-32.74,-3.00,9.835,14.571,1.26,310.58988,2.00997,3,7
2016-09-19T15:33:57.00Z,62.3893522,25.6796355,3873.324,27.33,-33.12,-3.01,9.825,14.593,1.24,309.52796,1.81747,3,7
2016-09-19T15:33:57.20Z,62.3894017,25.6795077,3874.116,27.23,-33.34,-3.05,9.819,14.618,1.22,309.23778,1.75813,3,7
2016-09-19T15:33:57.40Z,62.3894515,25.6793799,3875.025,27.13,-33.48,-3.14,9.817,14.642,1.24,309.02394,1.79092,3,7
2016-09-19T15:33:57.60Z,62.3894991,25.6792511,3875.733,26.75,-33.60,-3.18,9.825,14.681,1.25,308.52634,1.85398,3,7
2016-09-19T15:33:57.80Z,62.3895466,25.6791203,3876.151,26.71,-33.79,-3.18,9.837,14.720,1.29,308.31943,1.87211,3,7
2016-09-19T15:33:58.00Z,62.3895938,25.6789895,3876.580,26.63,-33.86,-3.15,9.864,14.788,1.40,308.18309,1.91165,3,6
2016-09-19T15:33:58.20Z,62.3896401,25.6788566,3876.857,26.48,-34.05,-3.08,9.891,14.853,1.46,307.87778,1.93334,3,6
2016-09-19T15:33:58.40Z,62.3896854,25.6787274,3877.068,26.18,-33.84,-2.97,9.920,14.927,1.47,307.72466,1.96621,3,6
2016-09-19T15:33:58.60Z,62.3897314,25.6785984,3877.669,25.95,-33.76,-3.02,9.950,14.994,1.49,307.54269,1.96559,3,6
2016-09-19T15:33:58.80Z,62.3897794,25.6784659,3878.171,26.28,-33.98,-3.01,9.981,15.064,1.46,307.71566,1.98981,3,6
2016-09-19T15:33:59.00Z,62.3898260,25.6783267,3878.629,26.26,-34.63,-3.04,10.014,15.135,1.45,307.16585,2.02975,3,6
2016-09-19T15:33:59.20Z,62.3898713,25.6781889,3879.111,25.93,-34.97,-3.02,10.053,15.206,1.48,306.55185,2.06668,3,6
2016-09-19T15:33:59.40Z,62.3899149,25.6780465,3879.393,25.51,-35.52,-2.90,10.096,15.273,1.50,305.68789,2.10971,3,6
2016-09-19T15:33:59.60Z,62.3899581,25.6779046,3879.846,25.06,-35.87,-2.91,10.134,15.329,1.50,304.93861,2.06527,3,6
2016-09-19T15:33:59.80Z,62.3900031,25.6777676,3880.514,25.00,-35.77,-2.93,10.188,15.390,1.60,304.94617,2.15591,3,6
2016-09-19T15:34:00.00Z,62.3900453,25.6776358,3881.334,24.28,-35.31,-2.94,10.223,15.452,1.50,304.51022,2.10016,3,6
2016-09-19T15:34:00.20Z,62.3900889,25.6774973,3882.048,24.16,-35.52,-2.93,10.266,15.514,1.56,304.22723,2.05397,3,6
2016-09-19T15:34:00.40Z,62.3901349,25.6773524,3882.713,24.61,-36.15,-2.90,10.295,15.572,1.51,304.24980,1.93328,3,6
2016-09-19T15:34:00.60Z,62.3901804,25.6772084,3883.285,24.84,-36.49,-2.92,10.291,15.565,1.46,304.24662,1.81957,3,6
2016-09-19T15:34:00.80Z,62.3902228,25.6770610,3883.772,24.46,-36.97,-2.96,10.272,15.554,1.36,303.48875,1.69096,3,6
2016-09-19T15:34:01.00Z,62.3902655,25.6769139,3884.319,24.20,-37.32,-2.96,10.254,15.529,1.41,302.96505,1.61561,3,6
2016-09-19T15:34:01.20Z,62.3902989,25.6767656,3883.175,23.33,-37.23,-2.68,10.126,15.285,1.10,302.06672,1.52367,3,7
2016-09-19T15:34:01.40Z,62.3903348,25.6766207,3882.529,22.95,-37.35,-2.45,10.029,15.087,1.08,301.56743,1.58057,3,7
2016-09-19T15:34:01.60Z,62.3903727,25.6764753,3882.602,22.54,-37.82,-2.33,9.947,14.913,1.05,300.79467,1.60724,3,7
2016-09-19T15:34:01.80Z,62.3904129,25.6763294,3882.894,22.59,-38.18,-2.24,9.865,14.751,1.05,300.61005,1.60574,3,7
2016-09-19T15:34:02.00Z,62.3904509,25.6761823,3882.936,22.31,-38.43,-2.14,9.789,14.592,1.03,300.13438,1.49888,3,7
2016-09-19T15:34:02.20Z,62.3904876,25.6760333,3882.730,22.06,-38.91,-1.98,9.731,14.483,1.05,299.55416,1.48213,3,7
2016-09-19T15:34:02.40Z,62.3905251,25.6758841,3882.376,22.19,-38.92,-1.85,9.685,14.395,1.05,299.68540,1.46194,3,7
2016-09-19T15:34:02.60Z,62.3905605,25.6757346,3881.969,21.82,-39.21,-1.67,9.640,14.313,1.04,299.09999,1.45577,3,7
2016-09-19T15:34:02.80Z,62.3905940,25.6755853,3881.579,21.07,-39.29,-1.50,9.599,14.245,1.03,298.20752,1.46551,3,7
2016-09-19T15:34:03.00Z,62.3906303,25.6754346,3881.240,21.22,-39.38,-1.33,9.552,14.185,1.06,298.31473,1.37153,3,7
2016-09-19T15:34:03.20Z,62.3906656,25.6752821,3880.960,21.05,-39.52,-1.24,9.495,14.098,1.01,298.04138,1.34594,3,7
2016-09-19T15:34:03.40Z,62.3907019,25.6751282,3880.656,21.18,-39.56,-1.24,9.455,14.033,1.16,298.16576,1.44424,3,7
2016-09-19T15:34:03.60Z,62.3907399,25.6749798,3880.991,21.05,-38.95,-1.39,9.425,13.983,1.18,298.39303,1.52146,3,7
2016-09-19T15:34:03.80Z,62.3907795,25.6748311,3881.951,20.87,-39.01,-1.50,9.409,13.952,1.20,298.14836,1.62522,3,7
2016-09-19T15:34:04.00Z,62.3908139,25.6746782,3882.342,20.14,-39.45,-1.39,9.400,13.935,1.23,297.04905,1.55057,3,7
2016-09-19T15:34:04.20Z,62.3908463,25.6745252,3882.388,19.54,-39.48,-1.27,9.382,13.897,1.19,296.33490,1.54948,3,7
2016-09-19T15:34:04.40Z,62.3908788,25.6743677,3882.568,18.98,-40.04,-1.22,9.363,13.863,1.17,295.36156,1.54111,3,7
2016-09-19T15:34:04.60Z,62.3909128,25.6742107,3882.838,18.98,-40.34,-1.19,9.350,13.838,1.18,295.19468,1.55713,3,7
2016-09-19T15:34:04.80Z,62.3909480,25.6740546,3883.518,18.86,-40.48,-1.25,9.335,13.813,1.16,294.97566,1.54309,3,7
2016-09-19T15:34:05.00Z,62.3909828,25.6738961,3883.992,18.91,-40.77,-1.26,9.319,13.790,1.18,294.88846,1.58141,3,7
2016-09-19T15:34:05.20Z,62.3910166,25.6737369,3884.339,18.79,-40.97,-1.30,9.288,13.761,1.18,294.63255,1.36980,3,7
2016-09-19T15:34:05.40Z,62.3910486,25.6735767,3884.611,18.29,-41.14,-1.29,9.280,13.765,1.28,293.96943,1.38783,3,7
2016-09-19T15:34:05.60Z,62.3910802,25.6734106,3884.750,18.07,-41.83,-1.24,9.272,13.774,1.28,293.35904,1.36050,3,7
2016-09-19T15:34:05.80Z,62.3911117,25.6732480,3885.158,17.60,-41.96,-1.21,9.268,13.782,1.34,292.75797,1.37766,3,7
2016-09-19T15:34:06.00Z,62.3911436,25.6730836,3885.482,17.59,-42.19,-1.18,9.262,13.786,1.31,292.62667,1.38435,3,7
2016-09-19T15:34:06.20Z,62.3911741,25.6729132,3885.507,17.42,-42.81,-1.15,9.252,13.780,1.29,292.14081,1.43584,3,7
2016-09-19T15:34:06.40Z,62.3912052,25.6727461,3885.787,17.28,-42.95,-1.13,9.231,13.755,1.18,291.91195,1.61771,3,7
2016-09-19T15:34:06.60Z,62.3912370,25.6725778,3886.349,17.10,-43.21,-1.15,9.190,13.700,1.03,291.59151,1.65892,3,7
2016-09-19T15:34:06.80Z,62.3912669,25.6724074,3886.651,16.82,-43.55,-1.12,9.142,13.632,0.98,291.11936,1.65465,3,7
2016-09-19T15:34:07.00Z,62.3912977,25.6722369,3887.198,16.60,-43.79,-1.12,9.078,13.530,0.64,290.76337,1.64836,3,7
2016-09-19T15:34:07.20Z,62.3913287,25.6720656,3887.673,16.58,-44.02,-1.14,9.014,13.437,0.63,290.63868,1.59208,3,7
2016-09-19T15:34:07.40Z,62.3913599,25.6718950,3888.314,16.43,-44.08,-1.16,8.942,13.326,0.62,290.44156,1.56523,3,7
2016-09-19T15:34:07.60Z,62.3913884,25.6717213,3888.502,16.11,-44.31,-1.11,8.870,13.221,0.63,289.98134,1.52168,3,7
2016-09-19T15:34:07.80Z,62.3914169,25.6715474,3888.666,15.89,-44.48,-1.09,8.800,13.123,0.63,289.66075,1.47344,3,7
2016-09-19T15:34:08.00Z,62.3914464,25.6713749,3889.184,15.70,-44.61,-1.07,8.728,13.021,0.63,289.39457,1.42668,3,7
2016-09-19T15:34:08.20Z,62.3914749,25.6712011,3889.643,15.42,-44.73,-1.14,8.647,12.894,0.59,289.02214,1.18262,3,7
2016-09-19T15:34:08.40Z,62.3915034,25.6710267,3890.089,15.28,-44.93,-1.19,8.566,12.761,0.58,288.78648,1.17623,3,7
2016-09-19T15:34:08.60Z,62.3915300,25.6708530,3890.252,15.02,-44.99,-1.16,8.458,12.576,0.56,288.46169,1.08402,3,7
2016-09-19T15:34:08.80Z,62.3915572,25.6706773,3890.610,14.79,-45.05,-1.24,8.318,12.315,0.54,288.18036,0.98864,3,7
2016-09-19T15:34:09.00Z,62.3915854,25.6705024,3891.302,14.66,-45.18,-1.36,8.140,11.947,0.49,287.97488,0.83364,3,7
2016-09-19T15:34:09.20Z,62.3916128,25.6703249,3891.935,14.39,-45.32,-1.52,7.990,11.649,0.48,287.61942,0.78857,3,7
2016-09-19T15:34:09.40Z,62.3916389,25.6701479,3892.341,14.24,-45.38,-1.55,7.855,11.389,0.47,287.41667,0.75192,3,7
2016-09-19T15:34:09.60Z,62.3916659,25.6699719,3893.277,13.90,-45.57,-1.72,7.741,11.180,0.45,286.96461,0.71500,3,7
2016-09-19T15:34:09.80Z,62.3916914,25.6697962,3894.178,13.62,-45.70,-1.92,7.638,10.986,0.45,286.60058,0.68944,3,7
2016-09-19T15:34:10.00Z,62.3917144,25.6696205,3894.511,13.35,-45.74,-2.04,7.549,10.828,0.46,286.26623,0.66615,3,7
2016-09-19T15:34:10.20Z,62.3917379,25.6694455,3895.119,13.08,-45.76,-2.18,7.475,10.705,0.47,285.95391,0.66889,3,7
2016-09-19T15:34:10.40Z,62.3917610,25.6692672,3895.664,12.88,-45.79,-2.34,7.407,10.595,0.48,285.71110,0.67567,3,7
2016-09-19T15:34:10.60Z,62.3917842,25.6690884,3896.073,12.93,-45.94,-2.42,7.344,10.502,0.49,285.71637,0.67271,3,7
2016-09-19T15:34:10.80Z,62.3918067,25.6689098,3896.561,12.68,-46.13,-2.56,7.284,10.414,0.49,285.36431,0.67318,3,7
2016-09-19T15:34:11.00Z,62.3918276,25.6687310,3896.747,12.52,-46.05,-2.55,7.225,10.325,0.49,285.20999,0.67167,3,7
2016-09-19T15:34:11.20Z,62.3918484,25.6685529,3897.246,12.11,-46.16,-2.65,7.172,10.248,0.49,284.70378,0.68141,3,7
2016-09-19T15:34:11.40Z,62.3918697,25.6683732,3897.644,12.31,-46.28,-2.67,7.123,10.179,0.50,284.89760,0.68524,3,7
2016-09-19T15:34:11.60Z,62.3918901,25.6681929,3897.939,11.91,-46.25,-2.66,7.076,10.112,0.50,284.44607,0.68889,3,7
2016-09-19T15:34:11.80Z,62.3919109,25.6680110,3898.307,11.86,-46.49,-2.72,7.036,10.055,0.51,284.31091,0.85120,3,7
2016-09-19T15:34:12.00Z,62.3919312,25.6678285,3898.460,11.82,-46.43,-2.68,6.999,10.001,0.51,284.27853,0.88739,3,7
2016-09-19T15:34:12.20Z,62.3919519,25.6676454,3898.698,11.86,-46.65,-2.67,6.964,9.952,0.52,284.26679,0.88467,3,7
2016-09-19T15:34:12.40Z,62.3919715,25.6674626,3898.957,11.57,-46.67,-2.59,6.930,9.904,0.52,283.92807,0.88758,3,7
2016-09-19T15:34:12.60Z,62.3919901,25.6672796,3899.189,11.08,-46.75,-2.54,6.907,9.872,0.73,283.33058,0.99711,3,7
2016-09-19T15:34:12.80Z,62.3920084,25.6670976,3899.476,10.77,-46.66,-2.43,6.891,9.849,0.83,282.99773,1.06644,3,7
2016-09-19T15:34:13.00Z,62.3920263,25.6669146,3899.819,10.43,-46.92,-2.38,6.881,9.833,0.89,282.53540,1.12479,3,7
2016-09-19T15:34:13.20Z,62.3920442,25.6667334,3900.213,10.33,-46.85,-2.35,6.885,9.823,1.13,282.43871,1.42234,3,7
2016-09-19T15:34:13.40Z,62.3920631,25.6665529,3900.642,10.43,-46.74,-2.39,6.900,9.816,1.18,282.58501,1.56936,3,7
2016-09-19T15:34:13.60Z,62.3920835,25.6663713,3901.191,10.81,-46.85,-2.42,6.919,9.811,1.19,282.99503,1.60364,3,7
2016-09-19T15:34:13.80Z,62.3921014,25.6661887,3901.672,10.53,-47.05,-2.41,6.942,9.810,1.21,282.61315,1.60186,3,7
2016-09-19T15:34:14.00Z,62.3921177,25.6660067,3902.193,10.00,-47.13,-2.40,6.961,9.811,1.21,281.98080,1.55789,3,7
2016-09-19T15:34:14.20Z,62.3921335,25.6658271,3902.685,9.60,-46.89,-2.38,6.985,9.815,1.28,281.57738,1.54095,3,7
2016-09-19T15:34:14.40Z,62.3921457,25.6656453,3903.062,8.71,-46.96,-2.26,7.006,9.821,1.30,280.50442,1.51827,3,7
2016-09-19T15:34:14.60Z,62.3921577,25.6654594,3903.500,7.99,-47.45,-2.18,7.029,9.829,1.31,279.56200,1.49394,3,7
2016-09-19T15:34:14.80Z,62.3921699,25.6652746,3903.949,7.66,-47.56,-2.07,7.054,9.841,1.32,279.15053,1.48887,3,7
2016-09-19T15:34:15.00Z,62.3921830,25.6650888,3904.419,7.47,-47.77,-2.09,7.081,9.855,1.32,278.89113,1.49819,3,7
2016-09-19T15:34:15.20Z,62.3921962,25.6649038,3904.830,7.45,-47.79,-2.05,7.108,9.872,1.32,278.85502,1.54716,3,7
2016-09-19T15:34:15.40Z,62.3922100,25.6647165,3905.281,7.47,-48.09,-2.07,7.155,9.894,1.41,278.83409,1.69975,3,7
2016-09-19T15:34:15.60Z,62.3922251,25.6645278,3905.756,7.74,-48.35,-2.08,7.210,9.919,1.47,279.08885,1.78825,3,7
2016-09-19T15:34:15.80Z,62.3922384,25.6643472,3906.353,7.60,-47.82,-2.14,7.258,9.942,1.42,279.02941,1.84555,3,7
2016-09-19T15:34:16.00Z,62.3922486,25.6641638,3906.912,6.91,-47.81,-2.13,7.306,9.970,1.45,278.21833,1.79715,3,7
2016-09-19T15:34:16.20Z,62.3922560,25.6639728,3907.261,6.02,-48.39,-2.02,7.338,9.995,1.40,277.09637,1.67625,3,7
2016-09-19T15:34:16.40Z,62.3922657,25.6637841,3907.779,5.78,-48.61,-2.01,7.362,10.020,1.32,276.78406,1.60063,3,7
2016-09-19T15:34:16.60Z,62.3922732,25.6635980,3908.386,5.13,-48.59,-2.04,7.376,10.042,1.25,276.02805,1.54423,3,7
2016-09-19T15:34:16.80Z,62.3922828,25.6634070,3908.681,5.21,-48.83,-2.02,7.392,10.063,1.20,276.09026,1.53096,3,7
2016-09-19T15:34:17.00Z,62.3922917,25.6632145,3908.955,5.13,-49.19,-1.95,7.406,10.083,1.17,275.95097,1.47853,3,7
2016-09-19T15:34:17.20Z,62.3922985,25.6630225,3909.180,4.67,-49.37,-1.88,7.424,10.104,1.17,275.40041,1.48481,3,7
2016-09-19T15:34:17.40Z,62.3923037,25.6628343,3909.636,3.93,-49.21,-1.86,7.431,10.120,1.13,274.56028,1.42901,3,7
2016-09-19T15:34:17.60Z,62.3923101,25.6626412,3909.866,3.85,-49.39,-1.85,7.439,10.138,1.12,274.45449,1.39563,3,7
2016-09-19T15:34:17.80Z,62.3923159,25.6624499,3910.371,3.55,-49.44,-1.87,7.446,10.159,1.14,274.10858,1.35485,3,7
2016-09-19T15:34:18.00Z,62.3923205,25.6622605,3910.929,3.08,-49.35,-1.89,7.451,10.178,1.14,273.57543,1.34467,3,7
2016-09-19T15:34:18.20Z,62.3923234,25.6620639,3910.983,2.86,-49.63,-1.77,7.393,10.173,0.99,273.30317,1.26833,3,7
2016-09-19T15:34:18.40Z,62.3923271,25.6618727,3911.300,2.53,-49.74,-1.64,7.342,10.140,0.80,272.90898,1.14979,3,7
2016-09-19T15:34:18.60Z,62.3923313,25.6616824,3911.416,2.59,-49.62,-1.43,7.332,10.139,0.97,272.98911,1.28017,3,7
